source_entry	source_target	count	unique_vm_ips	top_sites	top_targets	top_ip_deltas	top_w0	top_w1	top_w2	top_w3	top_w4	top_w5
301	0xb708d	4380	389	tail@0xb7583:4380	160@0x994cf:954,198@0xa037e:729,173@0x9ba74:669,352@0xc1ec4:627,256@0xad849:458	+0x5:4380	0x2ff1:259,0xf90a:257,0x82af:256,0xefe3:256,0x2879:216	0xad8:258,0xa03e:256,0x8a33:256,0x7ab4:256,0x36:150	0xad3:256,0xfd93:256,0x6ee8:256,0x4709:256,0x68:220	0x960:256,0x937b:256,0xba0e:256,0xf9b7:256,0x53ec:150	0xe881:257,0x2c21:256,0x2f37:256,0xf6cc:256,0x1e8:201	0x6085:256,0x9d70:256,0x8701:256,0xcaab:256,0x2b95:150
49	0x82820	4132	415	tail@0x82e73:4132	144@0x95887:1018,352@0xc1ec4:600,257@0xadbfd:590,198@0xa037e:521,160@0x994cf:514	+0x5:4132	0x990f:256,0xf4e7:256,0xc83b:256,0xf397:125,0x98f7:100	0xd224:256,0xe5b3:256,0x3830:256,0xee29:125,0x390:92	0xb3:351,0x89f1:256,0xdc3:256,0xdca6:256,0x68:131	0x7bb7:256,0x9c74:256,0x14ef:256,0xcbcd:125,0x820:93	0x43b2:257,0x1a3:256,0x9cfc:256,0xe8ae:182,0xdf83:125	0xc186:256,0xa4fc:256,0x960:256,0x68:141,0xaa0:92
256	0xad849	3880	507	tail@0xadbfa:3880	340@0xbf435:390,189@0x9e7af:295,199@0xa0631:233,168@0x9aa83:225,215@0xa4609:209	+0x2:3880	0xe4c:256,0x4aaa:125,0x56ff:94,0x658:93,0xf5a4:92	0xab:261,0xb3:179,0x3aac:125,0x9a3:92,0x20ae:92	0x400:260,0x6a53:125,0x2650:92,0x9e47:92,0x9ae4:91	0x629a:256,0x1e8:135,0x1777:125,0x483a:93,0x8d0:93	0xc079:256,0xaf38:125,0xacbe:92,0x798c:91,0x1db6:91	0x16b7:256,0x2ab9:125,0xb3:93,0x390:93,0x4094:92
79	0x885b0	3633	417	tail@0x88a55:3633	257@0xadbfd:865,198@0xa037e:745,160@0x994cf:451,108@0x8f24b:397,144@0x95887:373	+0x5:3633	0x2f59:258,0xb527:257,0xba1f:101,0x23f:92,0xb337:92	0x715a:256,0x225b:256,0xa88:99,0x65e3:91,0xcb2b:91	0x68:263,0x3ab:256,0xfa3a:256,0xb3:101,0x13:100	0x1536:256,0x135b:256,0xa88:96,0xa60:92,0x3d66:91	0xbb4:256,0x6002:256,0x14c4:91,0x7db2:91,0xb4e1:91	0xffd7:256,0x9003:256,0xfd12:91,0xfbec:91,0xe8cc:91
220	0xa522e	3576	423	tail@0xa5886:3576	144@0x95887:813,108@0x8f24b:555,173@0x9ba74:520,198@0xa037e:485,352@0xc1ec4:405	+0x5:3576	0x9087:256,0x47c7:256,0x3eb:256,0x9bb7:256,0x2230:93	0x3960:256,0x87bf:256,0xe6a7:256,0x4441:256,0x141f:92	0x68:416,0x2037:256,0xe33a:256,0xd9ae:256,0xb3:99	0xdb02:256,0xde68:256,0x390:256,0xf7c:256,0xb669:92	0x7c2:256,0x54d4:256,0xa600:256,0x79:256,0x1e8:99	0x68e7:256,0x54a8:256,0xcf68:256,0x5771:256,0x1e8:187
3	0x78c77	3434	401	tail@0x792f5:3434	160@0x994cf:635,256@0xad849:510,257@0xadbfd:503,144@0x95887:485,352@0xc1ec4:418	+0x5:3434	0x1d8e:126,0x2f78:119,0x9ef7:94,0x9abf:92,0x994f:92	0x4aaa:125,0xd0ef:92,0xbd84:92,0xf98b:91,0x6ee3:91	0x68:272,0x3aac:125,0xe01c:93,0xf634:92,0x9b0c:92	0x6a53:125,0xa88:94,0x47f5:92,0x8f41:92,0x4508:91	0x1777:125,0x68:113,0x13:95,0x4f60:92,0x3e0:92	0xaf38:125,0xbe36:93,0xb5f1:92,0x5e3b:91,0xbc92:91
332	0xbd36d	3292	258	tail@0xbd8ad:3292	347@0xc088d:268,114@0x90319:257,90@0x8b334:256,99@0x8c99a:256,319@0xba72f:256	+0x4:3292	0xecc7:256,0xb8d:256,0xfab2:256,0x900:256,0x13d:256	0x1e8:325,0xaaee:256,0x826f:256,0x46c4:256,0x3d7a:256	0x3d00:338,0x5200:256,0x3e74:256,0x5cc1:256,0x2a01:256	0x3d00:268,0x3d96:256,0x3d69:256,0xdf54:256,0xb:256	0xf01:256,0x3d01:256,0xc701:256,0xf54:256,0x88ad:256	0x2499:256,0x4c27:256,0xdbb4:256,0x66a8:256,0x1200:256
300	0xb6c36	3190	238	tail@0xb708a:3190	258@0xadf2c:517,220@0xa522e:355,183@0x9d495:268,337@0xbec0e:262,333@0xbd8af:262	+0x4:3190	0x3d00:578,0x1e8:268,0xabaf:256,0x2d40:256,0xe707:256	0x1e8:326,0x68:257,0x4fd6:256,0x44ef:256,0x5af8:256	0x13d:263,0x6600:256,0x2836:256,0x9cec:256,0x38f3:256	0x13d:444,0x68:363,0x3d6d:256,0xf4de:256,0xa703:256	0x3d00:366,0x2700:257,0x1601:256,0x3b9d:256,0x68e6:256	0x62db:256,0x5ab5:256,0xcb01:256,0xbe:256,0x9000:256
260	0xae90b	2645	228	tail@0xaeda0:2645	180@0x9cf32:356,189@0x9e7af:271,340@0xbf435:257,183@0x9d495:247,91@0x8b6de:204	+0x4:2645	0x54ad:256,0x4583:256,0x1e8:247,0x3d00:164,0xb3b:156	0x1e8:560,0x68:258,0x9ebc:256,0x13d:94,0x87c6:92	0x3117:256,0xa34e:256,0x6f27:150,0x3d00:141,0x7b74:91	0x13d:278,0x4bab:256,0xd9b6:152,0x68:112,0xb6:100	0x3d00:363,0xec00:256,0x13d:200,0x16d4:150,0x2d00:94	0xc501:256,0x4865:256,0x1:188,0x68:156,0x13d:140
269	0xb045b	2612	415	tail@0xb092e:2612	108@0x8f24b:571,352@0xc1ec4:384,256@0xad849:368,173@0x9ba74:364,160@0x994cf:364	+0x5:2612	0x2e48:259,0x2246:92,0x1f1e:92,0x33f:92,0xa344:91	0x620:257,0xaa0:98,0x490:92,0x90d3:91,0xd443:91	0x3ffc:256,0x68:155,0xb3:101,0x13:93,0xa13a:92	0xc516:256,0x3d8:118,0xac8:95,0x6e6d:92,0xbd3a:91	0x34a0:256,0xe8a1:92,0xe800:92,0xdaae:91,0xa23a:91	0x79c5:256,0xd201:92,0xe84f:91,0x5c3b:91,0x798c:91
30	0x7e849	2590	244	tail@0x7ecd0:2590	183@0x9d495:397,203@0xa1484:350,91@0x8b6de:266,192@0x9f00a:256,337@0xbec0e:187	+0x4:2590	0x1e8:397,0x914f:256,0xd70a:256,0x728:91,0x94a4:91	0x1e8:371,0x13d:262,0xf7af:256,0x4a07:125,0x13:96	0xfcc3:256,0xe700:256,0x13d:186,0x158:125,0x9ee7:91	0x4e:256,0x69c4:256,0x13d:127,0x731f:125,0x68:105	0x3d00:286,0x13d:283,0x3375:256,0x1780:125,0xa344:91	0x13d:266,0x6847:256,0x620e:256,0xb0fe:125,0x90d3:91
171	0x9b4b3	2533	185	tail@0x9b687:2533	196@0x9fbcd:352,337@0xbec0e:328,322@0xbb3c9:256,333@0xbd8af:191,43@0x8173d:186	+0x2:2533	0x6e4f:333,0x13:256,0x1c4a:102,0xa88:94,0x4f47:93	0x99:524,0x9657:256,0xeeb4:256,0x68:222,0x8b3a:92	0x8b7b:256,0xd92:256,0x98f7:92,0xfcec:92,0xbc8d:92	0x68:261,0xdbd4:256,0x99:106,0xab2c:92,0x1726:92	0xd5f3:256,0x3cbb:256,0x9d8:155,0x888:92,0xa0f3:91	0x87ce:256,0x8aff:256,0xe800:94,0xea48:92,0xe8e4:92
239	0xa991e	2519	323	tail@0xa9cf4:2519	297@0xb64d7:255,28@0x7e390:228,320@0xbada5:208,37@0x80685:177,157@0x98a9a:154	+0x6:2519	0x3d00:209,0x49fc:125,0x60d8:125,0xa68:91,0xc79f:91	0x3d00:305,0x68:274,0x4c01:91,0xfbe8:91,0xd801:91	0x3d00:135,0xcf01:125,0x13d:114,0xe1cc:91,0x6808:91	0x13d:265,0xe709:136,0xd401:125,0x3d00:124,0x0:97	0x13d:202,0x8c8:136,0x360c:125,0xab:93,0x3a08:91	0x13d:257,0x7c0b:125,0xb9dc:125,0x0:120,0x7707:91
167	0x9a8d2	2509	174	tail@0x9aa81:2509	351@0xc1d48:1262,283@0xb3612:790,295@0xb60e0:457	+0x6:2509	0x1e8:1719,0xe810:790	0x221b:256,0xd401:156,0xd402:117,0x9c01:99,0x4c01:96	0x8b10:256,0x8810:183,0xc810:101,0x6f10:93,0xef10:93	0x5373:256,0x0:93,0xb4a5:93,0xb003:91,0xce6e:91	0xe38:256,0xb000:182,0xe44c:93,0x4fba:92,0x3d7d:91	0x1138:256,0x3f27:92,0x7700:91,0xc403:91,0x4099:91
83	0x8947b	2508	432	tail@0x89839:2508	173@0x9ba74:548,108@0x8f24b:441,160@0x994cf:336,257@0xadbfd:286,352@0xc1ec4:284	+0x5:2508	0xf92f:125,0x2ed1:92,0x112a:92,0xf45e:92,0x97b3:91	0x1700:125,0xaa0:100,0xf5a4:92,0x4db7:92,0x200:92	0x10d2:125,0x68:122,0x20ae:92,0xaf12:92,0x9336:91	0x44f8:125,0x948:116,0xbe36:93,0x580:93,0x2650:92	0x9483:125,0x68:106,0x77d9:92,0xd654:92,0x5785:91	0xc029:125,0xacbe:92,0x69fc:92,0xd86:91,0x3e0:91
350	0xc1926	2414	231	tail@0xc1d46:2414	183@0x9d495:318,258@0xadf2c:257,281@0xb2db6:257,91@0x8b6de:203,114@0x90319:158	+0x4:2414	0x1e8:318,0x73d:256,0xd8d:256,0x3d00:139,0x6b81:92	0x1e8:350,0xbb3c:256,0x7c68:256,0x843e:129,0x13d:96	0x3d00:287,0xaeb3:256,0x92d2:125,0x2ee9:92,0x6011:91	0xc0b:256,0xf301:256,0x13d:199,0xe04b:125,0x3d00:109	0xde3b:256,0x48be:256,0x13d:201,0x24:125,0xd001:91	0x13d:276,0x9e66:256,0x202e:256,0x912a:125,0xefb3:92
192	0x9f00a	2339	231	tail@0x9f779:2339	198@0xa037e:509,257@0xadbfd:419,108@0x8f24b:383,256@0xad849:324,144@0x95887:319	+0x5:2339	0xc4e7:256,0x65ec:256,0x9ac7:126,0x9e7f:125,0xf417:91	0x7569:256,0x448:256,0x1bb4:125,0xd32f:125,0xf8ae:91	0xe33:256,0x28c6:256,0xb3:133,0x68:126,0x6888:125	0x6962:256,0xf0a6:256,0x9af9:125,0x326b:125,0xef90:91	0xbbc1:256,0x620a:256,0xd61d:125,0xc5c:125,0xa9fc:91	0xaba9:256,0xc112:256,0x3383:125,0xb3:125,0x956:91
183	0x9d495	2326	379	tail@0x9d692:2326	114@0x90319:323,297@0xb64d7:232,215@0xa4609:140,333@0xbd8af:137,337@0xbec0e:136	+0x4:2326	0x3d00:262,0x361d:125,0x158:125,0x92d2:125,0x7b74:91	0x68:205,0x8f3e:125,0x731f:125,0xe04b:125,0x48:92	0x13d:214,0x3d00:164,0x68b8:125,0x1780:125,0x24:125	0x13d:211,0x8500:125,0xb0fe:125,0x912a:125,0xb701:95	0x13d:241,0x5ca2:125,0x5198:125,0x21:125,0x3a14:92	0x13d:411,0xa82b:125,0x3402:125,0x3d00:109,0x6923:92
91	0x8b6de	2251	363	tail@0x8b8c9:2251	340@0xbf435:205,258@0xadf2c:201,337@0xbec0e:180,220@0xa522e:171,199@0xa0631:144	+0x4:2251	0x3d00:207,0x9dee:125,0x8bd:92,0x6011:91,0x97cb:91	0x68:231,0x3d00:227,0x13d:126,0x11:125,0x28ae:92	0x13d:199,0x3d00:153,0xe000:92,0x2799:92,0x9f01:92	0x3d00:332,0xdf:125,0x3d7a:96,0xe32f:91,0xc301:91	0x2879:125,0xf701:97,0xab01:94,0xd000:92,0xfe6e:91	0x13d:265,0xe88b:125,0xef9e:92,0x88cf:91,0x610a:91
154	0x97ce6	2209	252	tail@0x980a9:2209	91@0x8b6de:389,180@0x9cf32:275,196@0x9fbcd:157,185@0x9d964:156,105@0x8e6b4:134	+0x4:2209	0x60:125,0x5bc1:125,0xc53:94,0xc556:91,0x873:91	0x1e8:664,0x3d00:162,0xe0:125,0x13d:98,0x9de8:91	0xa032:125,0x9dee:125,0x3d00:116,0xb901:95,0x4f00:91	0x13d:295,0x6801:125,0x11:125,0x0:117,0x8c0b:91	0x13d:298,0xbea6:125,0x1313:91,0x5800:91,0xabe7:91	0x3d00:218,0x3d31:125,0xdf:125,0x13d:97,0x0:92
121	0x91379	2198	215	tail@0x9170b:2198	307@0xb8064:350,180@0x9cf32:244,114@0x90319:190,91@0x8b6de:171,196@0x9fbcd:117	+0x4:2198	0x9d70:256,0xb3b:182,0x3d00:102,0xb5f1:92,0xe246:92	0x1e8:415,0x87ae:256,0x3d00:120,0x13:96,0x11ab:92	0xd3ce:256,0x3d00:151,0x13d:95,0x8d6b:92,0x69fc:92	0x3d00:289,0x13:116,0x13d:109,0xb2:94,0x10e9:92	0xa101:256,0x13d:198,0x3d00:111,0x92:92,0x1e09:92	0xe1c5:256,0x3d00:216,0x13d:124,0x3c:92,0xc301:91
140	0x94e5a	2190	248	tail@0x951c0:2190	64@0x85059:260,189@0x9e7af:224,185@0x9d964:208,347@0xc088d:189,37@0x80685:132	+0x6:2190	0xbb20:150,0x9bba:125,0xfe8e:125,0x13d:103,0x90:93	0x3d00:184,0x1b3b:150,0xecbc:125,0xd03a:125,0xe390:91	0x13d:264,0xc900:125,0xe897:125,0x56ec:91,0xb5fc:91	0x2cab:150,0x13d:132,0x3df6:125,0xe009:125,0x3d00:113	0x7d00:150,0x401:125,0x4747:125,0x3d01:91,0x3d73:91	0x1:192,0x547a:150,0xc104:125,0x9908:125,0x13d:124
273	0xb11ca	2115	218	tail@0xb1545:2115	183@0x9d495:269,199@0xa0631:258,180@0x9cf32:171,196@0x9fbcd:159,347@0xc088d:155	+0x4:2115	0x1e8:269,0xdfaa:256,0xe63:92,0x575a:92,0x669:91	0x1e8:321,0x8b5b:256,0x3d00:160,0xc1a8:92,0xcf6e:92	0xb9b7:256,0x3d00:201,0xa88:93,0x5701:91,0xe304:91	0x13d:434,0x3801:92,0x4440:92,0x8bca:91,0x9f01:91	0x8510:256,0x13d:227,0x3dc3:101,0x495d:92,0x27f4:92	0x560:256,0x13d:134,0x1:104,0x1f79:92,0x94f6:92
320	0xbada5	2080	232	tail@0xbb1db:2080	173@0x9ba74:379,198@0xa037e:371,256@0xad849:314,160@0x994cf:243,257@0xadbfd:234	+0x5:2080	0xb36:125,0xe626:91,0x22e1:91,0x5ca4:91,0xb5a7:91	0x347c:125,0x6638:91,0x820:91,0x2d1a:91,0x5371:91	0xb3:163,0x19d:94,0xb1f6:91,0x73a:91,0x577d:91	0x9e87:126,0xa68:91,0x4e77:91,0xf166:91,0xc4d1:91	0x428f:125,0xb3:92,0x6ba4:91,0xa609:91,0x1785:91	0xa73a:126,0xb3e8:91,0x1800:91,0x6090:91,0x42ac:91
37	0x80685	2035	221	tail@0x80d77:2035	160@0x994cf:437,257@0xadbfd:427,256@0xad849:373,144@0x95887:276,352@0xc1ec4:163	+0x5:2035	0x273d:256,0xb4c7:256,0x9cf:125,0x2921:94,0x1471:93	0xe4c:256,0xd8db:256,0xc8e7:136,0xf0:92,0xeaf8:92	0xb3:270,0xab:256,0xdc08:136,0x83ad:92,0x2b3e:92	0x400:256,0x4f58:256,0x6ab9:125,0x575a:92,0xaf12:92	0x629a:256,0x9f3c:256,0x7b8f:125,0xcf6e:92,0xeca9:92	0xc079:256,0x870b:256,0x60:125,0xa88:92,0x56c0:92
254	0xad32c	1988	242	tail@0xad766:1988	180@0x9cf32:282,66@0x855ff:270,183@0x9d495:207,28@0x7e390:197,91@0x8b6de:184	+0x4:1988	0xa4fc:256,0x1e8:207,0x5e8:125,0xf43:95,0x187a:91	0x1e8:466,0x426a:256,0xff44:125,0xe60b:92,0x804e:91	0x5ceb:256,0xe8e1:125,0x868:92,0x247a:91,0x4832:91	0x3dd8:256,0xe0:125,0x68:112,0x13d:101,0x1:96	0x8601:256,0x13d:203,0x8246:125,0x18:93,0x868:93	0x2e:256,0x13d:161,0x0:96,0x3d7a:91,0xc0:91
253	0xacfb1	1984	332	tail@0xad329:1984	297@0xb64d7:269,199@0xa0631:208,337@0xbec0e:194,28@0x7e390:173,17@0x7bae9:151	+0x6:1984	0xa7fc:256,0x7f15:150,0x540:102,0xd9ba:92,0x291e:91	0xa726:256,0x68:164,0x803a:150,0x9915:92,0x7d31:91	0x3f99:256,0x639a:150,0x13d:138,0x4f:92,0x68b9:91	0x82ba:256,0x13d:254,0x3d71:150,0x0:102,0x3d00:98	0x47b0:256,0xd701:150,0x13d:120,0x9897:92,0xf701:92	0x13d:346,0x162:151,0x7d9c:92,0xb06c:91,0xdf01:91
345	0xc02e4	1883	305	tail@0xc0532:1883	52@0x833c7:345,196@0x9fbcd:333,172@0x9b68a:109,189@0x9e7af:104,37@0x80685:98	+0x6:1883	0xf763:256,0x4d5d:125,0x1573:92,0xbb9b:91,0x4f1:91	0x3dff:256,0x3d00:155,0xd135:125,0x13d:94,0xc8b:91	0xa501:288,0x44a9:125,0x390:96,0x3701:92,0x8b28:91	0x0:331,0x3d00:126,0x961a:125,0xf00:95,0xf80b:92	0xc400:256,0x3dd1:125,0xadea:92,0xb54:91,0x5095:91	0x3:258,0x1:150,0x13d:136,0x0:100,0x5a83:92
354	0xc2241	1872	178	tail@0xc240d:1872	185@0x9d964:251,268@0xb0007:225,168@0x9aa83:197,340@0xbf435:195,157@0x98a9a:190	+0x2:1872	0x99:375,0xd4ff:182,0xa9e3:150,0x1c19:126,0x1c4a:98	0x99:501,0x953a:150,0x6cbe:125,0x68:101,0x7635:95	0x3d0f:150,0x2f45:125,0x860:92,0x1b17:92,0x92e7:91	0x3b31:150,0x8aff:125,0x961c:93,0x143a:92,0x8b35:92	0x988:191,0xe80b:152,0x3af0:125,0x1e8:97,0xd0:92	0x2701:150,0x48f0:125,0xe809:92,0xb608:91,0xde00:91
319	0xba72f	1850	225	tail@0xbada2:1850	173@0x9ba74:559,257@0xadbfd:324,144@0x95887:250,108@0x8f24b:207,198@0xa037e:186	+0x5:1850	0xb14f:256,0xbf6:256,0x7a7d:150,0x8de:91,0xbfe:91	0xd0c8:256,0xad00:256,0x9754:150,0x8109:91,0xdebb:91	0x88:261,0xae7c:256,0xed3e:150,0x93d4:91,0x381e:91	0x8e2e:256,0xff12:256,0x488b:150,0x68:94,0xb803:91	0x15a:256,0x1062:256,0x8600:150,0xee3:91,0x19d:91	0x7962:256,0x12a0:256,0x8ab8:150,0xf52b:91,0xf1cd:91
180	0x9cf32	1848	382	tail@0x9d13d:1848	168@0x9aa83:355,79@0x885b0:232,337@0xbec0e:148,269@0xb045b:134,157@0x98a9a:129	+0x4:1848	0x3d00:180,0x6f27:150,0x8910:92,0xc33f:91,0x4a73:91	0x13d:232,0x68:168,0xd9b6:150,0x9f01:91,0xf4e0:91	0x16d4:150,0xf3be:91,0x4868:91,0xde5b:91,0x6a8:91	0x3d00:234,0x68:181,0x4385:91,0xd5f6:91,0x7852:91	0x3d00:357,0x9701:92,0x68d4:91,0xdc64:91,0xee02:91	0x9101:150,0x13d:126,0xe701:96,0x96:93,0x1f00:91
322	0xbb3c9	1847	213	tail@0xbb6e3:1847	91@0x8b6de:280,347@0xc088d:276,157@0x98a9a:257,183@0x9d495:172,337@0xbec0e:134	+0x4:1847	0x8b7b:256,0x1e8:172,0x3d00:104,0x840:93,0x4c0:91	0x1e8:362,0x68:320,0x2f01:92,0x88c6:92,0xee3:91	0xd5f3:256,0x3d00:244,0x8bd:92,0x9a07:91,0x5bf5:91	0x87ce:256,0x3d00:144,0xd3:95,0x42ff:92,0xd56e:92	0x968:256,0x13d:110,0x2799:92,0x3d02:91,0x9697:91	0xc8:256,0x3d00:98,0x20e4:91,0xb0cf:91,0x6922:91
351	0xc1d48	1844	114	tail@0xc1ec2:1844	297@0xb64d7:256,258@0xadf2c:188,189@0x9e7af:185,172@0x9b68a:182,28@0x7e390:102	+0x5:1844	0x738b:256,0xa88:92,0x304:91,0xfd82:91,0x33a0:91	0x3853:256,0xb3:92,0x7db0:91,0xb8e7:91,0xe835:91	0x380e:256,0x3d:91,0x9995:91,0xb13b:91,0xb3b:91	0xad11:256,0x1e8:107,0x77:91,0xbf40:91,0xc044:91	0xbc54:256,0x1e8:94,0xce19:91,0x68aa:91,0xe804:91	0x179e:256,0x68a:91,0x7800:91,0x701:91,0xcf8e:91
165	0x9a24c	1825	159	tail@0x9a46b:1825	114@0x90319:356,333@0xbd8af:215,340@0xbf435:198,268@0xb0007:188,203@0xa1484:186	+0x2:1825	0x5ed9:256,0x1c4a:186,0x620:116,0x9ebf:92,0xd56f:91	0x99:729,0xaca6:256,0xac8c:99,0x7604:93,0x7635:93	0x64b6:256,0x620:182,0x390:92,0x6b6:91,0xad8:91	0x57cf:256,0x99:101,0x2b04:92,0xa53a:91,0xf553:91	0x914f:256,0x8f8:92,0xfca8:92,0x2864:91,0x6187:91	0xf7af:256,0x1e8:96,0x6dee:92,0xe8d9:91,0x2f01:91
124	0x91e81	1796	306	tail@0x922c1:1796	320@0xbada5:235,192@0x9f00a:199,43@0x8173d:191,37@0x80685:147,333@0xbd8af:139	+0x6:1796	0x3d00:240,0xdf83:125,0xdb2f:91,0x8484:91,0xadd0:91	0x68:228,0x13d:202,0x3db3:92,0x5b01:91,0xfe90:91	0x85e8:125,0xe601:95,0x1700:91,0x4ec7:91,0xc6f6:91	0xff22:125,0x2b:96,0xaef4:91,0x4614:91,0xcd99:91	0x64a4:125,0xa00:99,0x34f8:91,0x5657:91,0xed89:91	0x13d:229,0x3da2:125,0x90d7:91,0xe4d9:91,0x3600:91
169	0x9af18	1796	71	tail@0x9b0c5:1796	171@0x9b4b3:756,354@0xc2241:658,165@0x9a24c:382	+0x4:1796	0x9d:279,0xbd:186,0x40:185,0x12:184,0x10c:183	0x99:278,0x1c4a:183,0xd4ff:182,0x94f0:92,0x1334:92	0x99:756,0x8b3a:92,0x67ae:91,0xe914:91,0xac8c:91	0x620:182,0xfcec:92,0x6b6:91,0x26e8:91,0x99da:91	0xa53a:91,0x56ba:91,0xc8b:91,0xef48:91,0x9a00:91	0x9d8:92,0x2864:91,0x9963:91,0xf5da:91,0x9929:91
338	0xbf128	1753	178	tail@0xbf2d3:1753	283@0xb3612:648,351@0xc1d48:582,295@0xb60e0:523	+0x6:1753	0x1e8:1105,0xe810:648	0xc401:161,0xd402:101,0xa401:98,0xcd4a:96,0xcdf2:95	0x10:116,0xa010:94,0xa10:93,0x3f10:92,0x8410:92	0x4433:91,0x8404:91,0x630f:91,0x868:91,0xe2fe:91	0x3b8c:91,0xc41a:91,0xcacb:91,0xf073:91,0xbb46:91	0x68:185,0xe80b:98,0xc1aa:91,0xff00:91,0xd6fb:91
70	0x8610e	1629	229	tail@0x86763:1629	108@0x8f24b:577,198@0xa037e:236,144@0x95887:215,256@0xad849:181,160@0x994cf:165	+0x5:1629	0x8510:256,0xf679:125,0xe2b3:91,0x393d:91,0x2268:91	0x560:257,0x162:127,0x93a:93,0x3be6:91,0x2ed9:91	0x2b3d:256,0x0:132,0x93:91,0x34:91,0x82ba:91	0x534b:256,0x2e8:125,0x123c:91,0xbec6:91,0x4bf:91	0x1100:256,0xb3:189,0x8000:132,0x618:91,0xa7ab:91	0xf7d7:256,0xfd:125,0x97b8:91,0xe989:91,0x3ff7:91
310	0xb8556	1614	63	tail@0xb86f5:1614	165@0x9a24c:666,354@0xc2241:566,171@0x9b4b3:382	+0x4:1614	0x154:278,0x10c:187,0x151:185,0xcb:184,0x2b:97	0x1c4a:187,0x99:94,0x4f47:93,0x9ebf:92,0x9568:92	0x99:753,0x7635:184,0x6576:92,0x6c86:91,0x543a:91	0x390:93,0x92e7:91,0xad8:91,0x7438:91,0xe367:91	0x99:189,0x2b04:92,0x8b35:92,0x13dc:91,0xf553:91	0x988:183,0xfca8:92,0x8f8:92,0xac75:91,0x6187:91
237	0xa8e1f	1537	236	tail@0xa94a3:1537	352@0xc1ec4:472,108@0x8f24b:350,144@0x95887:218,160@0x994cf:173,256@0xad849:150	+0x5:1537	0xdb16:256,0x404:125,0x2ca0:91,0xe126:91,0x9a9f:91	0xdc62:256,0x93c1:125,0x6c09:91,0x7e3a:91,0xfc3a:91	0xd07b:256,0xaa55:125,0xb6bd:91,0x476e:91,0xa53a:91	0x8baa:256,0x3bc1:125,0xf1d:91,0xed92:91,0x458:91	0x6228:256,0xfe8e:125,0x19d:92,0x2c6:91,0x4782:91	0x87ad:256,0xd03a:125,0x158:91,0x176b:91,0xf86b:91
200	0xa0a9e	1511	294	tail@0xa0dc7:1511	297@0xb64d7:228,18@0x7be9b:138,199@0xa0631:111,185@0x9d964:108,333@0xbd8af:104	+0x6:1511	0x7632:91,0xf69b:91,0x2273:91,0x4f23:91,0x523f:91	0xb3:120,0x3d00:112,0xc314:91,0x193a:91,0xf6:91	0x13d:220,0xa00:91,0x20:91,0xa527:91,0x2101:91	0x13d:255,0xfe01:94,0x31bb:91,0xd100:91,0x987c:91	0x13d:114,0x3d00:101,0xb5a7:91,0xf28a:91,0x326:91	0x5371:91,0xcd74:91,0xc9f9:91,0xaa0:91,0xac01:91
283	0xb3612	1438	126	tail@0xb3799:1438	333@0xbd8af:186,215@0xa4609:185,168@0x9aa83:184,258@0xadf2c:168,185@0x9d964:98	+0x5:1438	0xa595:92,0x6ef3:91,0xaf0:91,0x4e8:91,0x68f7:91	0x68:97,0xd3:95,0xbab4:93,0xd5ce:91,0xe047:91	0xf0:92,0x274f:92,0x3c8:91,0x1e42:91,0x68c4:91	0x813f:92,0x6fc4:91,0x8338:91,0xe400:91,0xefff:91	0xee6b:92,0x10d4:91,0xe810:91,0x7a90:91,0x9f6f:91	0xe9b1:92,0xf4fb:91,0x1001:91,0x7a44:91,0x3f09:91
181	0x9d13f	1407	84	tail@0x9d24a:1407	215@0xa4609:256,189@0x9e7af:189,297@0xb64d7:120,337@0xbec0e:108,347@0xc088d:100	+0x6:1407	0x5e8:256,0x2689:92,0xb043:91,0x166:91,0x7c65:91	0x1cbc:256,0xb3:98,0xa12c:92,0xa1b:91,0xa2f8:91	0x3463:256,0x508:94,0x7cd3:92,0xd2ea:91,0xa5bc:91	0x2aa2:256,0xa93a:92,0xe8ae:92,0x2265:91,0xa53a:91	0xe863:256,0xe8d4:182,0xe870:93,0xe8f4:93,0xe87b:92	0xd801:257,0x1:92,0x6401:92,0xd901:92,0x8501:91
128	0x9299b	1158	115	tail@0x92f1f:1158	268@0xb0007:282,215@0xa4609:268,64@0x85059:262,3@0x78c77:71,196@0x9fbcd:45	+0x5:1158	0xc5c0:256,0xefab:256,0x188:256,0xc719:64,0xd6dd:26	0x6b72:256,0xd87b:256,0xc:256,0x3d00:79,0xfd04:28	0x3d00:286,0x5427:256,0xa74a:256,0x3001:64,0x4e00:25	0x13d:265,0x9001:256,0x7a:256,0x1422:64,0xa401:26	0x13d:277,0xe318:256,0xc83b:256,0x89a2:64,0x6f7a:26	0xd8ef:256,0xedf:256,0x3830:256,0x3200:64,0x1005:26
