observation	delta	shape	constant_bytes	skeleton_hash	events	entries	top_entries	top_targets	top_ops	skeleton
sampled_backedge	-0x40	sampled	-	4a042b7983205ed0	231	2	117@0x90acd:122,302@0xb7586:109	165@0x9a24c:83,354@0xc2241:75,171@0x9b4b3:73	RF+0xa/8:4,WF+0xa/8:4,IPADV+0x0:2,RIP+0x0/2:2,RF+0x10f/8:2,TDYN:2	IPADV+0x0;RIP+0x0/2:mov;TDYN;RTdyn/8:mov;IPADV+0x4;RIP+0x4/4:mov;WF+0xa/8:sub;WF+0xa/8:add
exact	+0x5	CCVVV	b0=0x3d,b1=0x01	6ab306ee205efbee	224	1	190@0x9eacb:224	352@0xc1ec4:134,257@0xadbfd:86,144@0x95887:4	RF+0xa/8:4,RF+0x0/8:2,RF+0x60/8:2,IPADV+0x0:2,RIP+0x0/2:2,WF+0x71/8:2	IPADV+0x3;RIP+0x3/2:movzx;RF+0x170/4:add;WF+0x170/4:and;TDYN;RTdyn/8:mov;WF+0xa/8:add
exact	+0x5	CVVCC	b0=0x00,b3=0x3d,b4=0x01	b5d75db3c8af3bf6	215	1	217@0xa4b11:215	198@0xa037e:70,352@0xc1ec4:66,144@0x95887:66,108@0x8f24b:7,173@0x9ba74:3,160@0x994cf:1	RF+0xa/8:3,RF+0x60/8:2,RF+0x0/8:2,WF+0x71/8:2,RF+0x23/4:1,WF+0x170/4:1	IPADV+0x1;RIP+0x1/2:movzx;RF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add
sampled_backedge	-0x2e8	sampled	-	4a042b7983205ed0	200	1	266@0xaf8af:200	354@0xc2241:135,171@0x9b4b3:57,165@0x9a24c:8	RF+0xa/8:2,WF+0xa/8:2,IPADV+0x0:1,RIP+0x0/2:1,RF+0x10f/8:1,TDYN:1	IPADV+0x0;RIP+0x0/2:mov;TDYN;RTdyn/8:mov;IPADV+0x4;RIP+0x4/4:mov;WF+0xa/8:sub;WF+0xa/8:add
exact	+0x5	CCVVV	b0=0x3d,b1=0x01	3b29b6612bc62ba5	181	1	242@0xaa87d:181	75@0x873fc:92,246@0xab427:38,145@0x95b5c:33,199@0xa0631:9,334@0xbdd18:4,210@0xa2da3:2	RF+0xa/8:3,RF+0x60/8:2,RF+0x0/8:2,WF+0x71/8:2,WF+0x60/8:1,WF+0x0/8:1	IPADV+0x3;RIP+0x3/2:movzx;RF+0x170/4:sub;WF+0x170/4:or;TDYN;RTdyn/8:mov;WF+0xa/8:add
exact	+0x3	EEE	-	1a7fdca146ae9756	157	1	331@0xbcfc8:157	340@0xbf435:125,196@0x9fbcd:25,99@0x8c99a:3,222@0xa5f3c:1,168@0x9aa83:1,333@0xbd8af:1	WF+0x170/4:7,RF+0x23/4:5,RF+0x81/8:5,RF+0x0/8:3,RF+0x71/8:3,RF+0xa/8:2	IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:sub;WF+0x170/4:add;TDYN;RTdyn/8:mov;WF+0xa/8:add
exact	+0x5	VVVCC	b3=0x3d,b4=0x01	0d8731b865b393fd	149	1	88@0x8aa14:149	352@0xc1ec4:65,257@0xadbfd:64,173@0x9ba74:11,256@0xad849:6,108@0x8f24b:3	RF+0x194/1:4,RF+0x170/4:3,WF+0x170/4:3,RF+0x0/8:3,RF+0xa/8:3,RF+0x60/8:2	IPADV+0x1;RIP+0x1/2:movzx;RF+0x170/4:add;WF+0x170/4:xor;TDYN;RTdyn/8:mov;WF+0xa/8:add
exact	+0x5	CCVVV	b0=0x3d,b1=0x01	811e21bfce13a2d6	144	1	148@0x96b6e:144	160@0x994cf:74,144@0x95887:25,352@0xc1ec4:23,173@0x9ba74:12,257@0xadbfd:6,108@0x8f24b:4	RF+0xa/8:4,RF+0x71/8:2,RF+0x0/8:2,RF+0x60/8:2,IPADV+0x0:2,RIP+0x0/2:2	IPADV+0x3;RIP+0x3/2:movzx;RF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add
exact	+0x3	VVC	b2=0x62	f8cee7f7773eb2b2	142	1	82@0x8920e:142	99@0x8c99a:67,333@0xbd8af:65,217@0xa4b11:4,307@0xb8064:2,168@0x9aa83:2,157@0x98a9a:1	RF+0x81/8:3,RF+0x23/4:3,RF+0x71/8:2,WF+0x23/4:2,WF+0x170/4:2,RF+0xa/8:2	IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:add;WF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add
sampled_long_or_sparse	+0x139	sampled	-	b5b87023438d8aaf	142	1	145@0x95b5c:142	354@0xc2241:132,165@0x9a24c:6,171@0x9b4b3:4	RF+0xa/8:4,TDYN:2,WF+0xa/8:2,IPADV+0x8:1,RIP+0x8/2:1,IPADV+0xa:1	IPADV+0x0;RIP+0x0/2:mov;TDYN;TDYN;RTdyn/8:mov;IPADV+0x4;RIP+0x4/4:mov;WF+0xa/8:sub;WF+0xa/8:add
exact	+0x3	VVE	-	f3096d76c6106160	139	1	129@0x92f21:139	215@0xa4609:64,99@0x8c99a:64,66@0x855ff:3,199@0xa0631:2,217@0xa4b11:2,172@0x9b68a:1	WF+0x170/4:6,RF+0x170/4:6,WF+0x23/4:5,RF+0x23/4:4,RF+0xa/8:2,RF+0x0/8:2	IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:sub;WF+0x170/4:and;TDYN;RTdyn/8:mov;WF+0xa/8:add
exact	+0x5	VVVCC	b3=0x3d,b4=0x01	a5d0d63f903940f7	128	1	125@0x922c4:128	316@0xb987b:96,334@0xbdd18:8,246@0xab427:6,18@0x7be9b:4,114@0x90319:3,210@0xa2da3:3	RF+0xa/8:3,RF+0x60/8:2,RF+0x0/8:2,WF+0x71/8:2,RF+0x81/8:1,WF+0x60/8:1	IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:add;WF+0x170/4:and;TDYN;RTdyn/8:mov;WF+0xa/8:add
exact	+0x5	EEVCC	b3=0x3d,b4=0x01	21372d20aa70b7c1	108	1	280@0xb2661:108	257@0xadbfd:66,160@0x994cf:12,108@0x8f24b:10,198@0xa037e:8,173@0x9ba74:7,256@0xad849:5	WF+0x170/4:9,RF+0x23/4:8,RF+0x81/8:5,RF+0x0/8:3,WF+0x23/4:3,RF+0x71/8:3	IPADV+0x0;RIP+0x0/2:movzx;WF+0x170/4:add;TDYN;RTdyn/8:mov;WF+0xa/8:add
central_or_long	+0xd	sampled	-	d439fce099df7950	97	1	321@0xbb1dd:97	169@0x9af18:94,310@0xb8556:3	RF+0xa/8:13,RF+0x170/4:7,RF+0x0/8:5,IPADV+0x7:4,RIP+0x7/4:4,WF+0x170/4:4	IPADV+0x2;RIP+0x2/2:movzx;RF+0x170/4:sub;WF+0x170/4:and;TDYN;RTdyn/8:mov;WF+0xa/8:add
exact	+0x5	EEECC	b3=0x3d,b4=0x01	0a6207bcc6d7d3bd	91	1	94@0x8bd69:91	173@0x9ba74:74,144@0x95887:13,160@0x994cf:3,198@0xa037e:1	RF+0x170/4:6,WF+0x23/4:5,WF+0x170/4:4,RF+0x0/8:4,RF+0x23/4:3,RF+0x194/1:3	IPADV+0x1;RIP+0x1/2:movzx;RF+0x170/4:xor;WF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add
exact	+0x5	EECCE	b2=0x3d,b3=0x01	f8cee7f7773eb2b2	89	1	0@0x78561:89	352@0xc1ec4:41,144@0x95887:31,257@0xadbfd:10,108@0x8f24b:7	RF+0xa/8:4,RF+0x0/8:2,WF+0x170/4:2,IPADV+0x2:2,RIP+0x2/2:2,WF+0x71/8:2	IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:add;WF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add
exact	+0x3	CEE	b0=0x62	6d01bb58e898f7f8	75	1	250@0xac802:75	43@0x8173d:71,196@0x9fbcd:3,157@0x98a9a:1	RF+0x23/4:6,WF+0x170/4:6,WF+0x23/4:4,RF+0x81/8:3,RF+0x71/8:2,RF+0x170/4:2	IPADV+0x1;RIP+0x1/2:movzx;RF+0x170/4:sub;WF+0x170/4:or;TDYN;RTdyn/8:mov;WF+0xa/8:add
exact	+0x5	VVCCV	b2=0x3d,b3=0x01	d43b5942ad5476c4	75	1	245@0xab141:75	316@0xb987b:28,145@0x95b5c:28,75@0x873fc:12,210@0xa2da3:3,334@0xbdd18:3,43@0x8173d:1	RF+0x0/8:3,RF+0xa/8:3,RF+0x170/4:2,RF+0x60/8:2,WF+0x71/8:2,RF+0x81/8:1	IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:add;WF+0x170/4:xor;TDYN;RTdyn/8:mov;WF+0xa/8:add
exact	+0x5	EEECC	b3=0x3d,b4=0x01	fecdca0556058765	70	1	326@0xbc06d:70	108@0x8f24b:57,352@0xc1ec4:13	RF+0xa/8:4,RF+0x0/8:2,WF+0x170/4:2,IPADV+0x3:2,RIP+0x3/2:2,WF+0x71/8:2	IPADV+0x1;RIP+0x1/2:movzx;WF+0x170/4:add;TDYN;RTdyn/8:mov;WF+0xa/8:add
exact	+0x5	VVVCC	b3=0x3d,b4=0x01	722eeaa9becfafec	66	1	131@0x937d0:66	144@0x95887:31,173@0x9ba74:15,108@0x8f24b:10,160@0x994cf:4,352@0xc1ec4:2,198@0xa037e:2	WF+0x23/4:10,RF+0x23/4:9,WF+0x170/4:6,RF+0x81/8:4,RF+0xa/8:3,RF+0x60/8:2	IPADV+0x1;RIP+0x1/2:movzx;RF+0x170/4:add;WF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add
sampled_long_or_sparse	+0xd	sampled	-	bb4b698e02e5b9d1	64	1	102@0x8d71d:64	268@0xb0007:64	RF+0xa/8:6,IPADV+0x6:1,RIP+0x6/2:1,IPADV+0x8:1,RIP+0x8/1:1,IPADV+0x0:1	IPADV+0xb;RIP+0xb/2:movzx;RF+0x170/4:add;TDYN;RTdyn/8:mov;WF+0xa/8:add
exact	+0x5	VCCVV	b1=0x3d,b2=0x01	6ab306ee205efbee	50	1	186@0x9dcae:50	257@0xadbfd:25,144@0x95887:9,173@0x9ba74:6,160@0x994cf:4,198@0xa037e:2,256@0xad849:2	RF+0xa/8:4,RF+0x0/8:2,WF+0x23/4:2,RF+0x60/8:2,IPADV+0x1:2,RIP+0x1/2:2	IPADV+0x3;RIP+0x3/2:movzx;RF+0x170/4:add;WF+0x170/4:and;TDYN;RTdyn/8:mov;WF+0xa/8:add
exact	+0x5	CCVVV	b0=0x3d,b1=0x01	5f46f8d98c5feb4e	45	1	151@0x97311:45	198@0xa037e:16,173@0x9ba74:12,352@0xc1ec4:7,160@0x994cf:6,144@0x95887:4	RF+0xa/8:4,RF+0x60/8:2,RF+0x0/8:2,IPADV+0x0:2,RIP+0x0/2:2,WF+0x71/8:2	IPADV+0x3;RIP+0x3/2:movzx;RF+0x170/4:add;WF+0x170/4:xor;TDYN;RTdyn/8:mov;WF+0xa/8:add
exact	+0x5	CCEEV	b0=0x3d,b1=0x01	ae8fb079c486bfe3	44	1	336@0xbe8cd:44	256@0xad849:12,108@0x8f24b:8,173@0x9ba74:8,352@0xc1ec4:7,144@0x95887:5,198@0xa037e:4	RF+0xa/8:4,RF+0x60/8:2,RF+0x0/8:2,IPADV+0x0:2,RIP+0x0/2:2,WF+0x71/8:2	IPADV+0x2;RIP+0x2/2:movzx;WF+0x170/4:and;TDYN;RTdyn/8:mov;WF+0xa/8:add
sampled_long_or_sparse	+0x2a5	sampled	-	4a042b7983205ed0	42	1	334@0xbdd18:42	354@0xc2241:33,171@0x9b4b3:5,165@0x9a24c:4	RF+0xa/8:4,WF+0xa/8:2,IPADV+0x8:1,RIP+0x8/2:1,IPADV+0xa:1,RIP+0xa/1:1	IPADV+0x0;RIP+0x0/2:mov;TDYN;RTdyn/8:mov;IPADV+0x4;RIP+0x4/4:mov;WF+0xa/8:sub;WF+0xa/8:add
exact	+0x5	CCEEE	b0=0x3d,b1=0x01	e7b2851cd9903cd7	39	1	251@0xacbc5:39	108@0x8f24b:22,198@0xa037e:17	RF+0xa/8:5,RF+0x0/8:2,IPADV+0x0:2,RIP+0x0/2:2,WF+0x71/8:2,RF+0x81/8:1	IPADV+0x3;RIP+0x3/2:movzx;RF+0x170/4:sub;WF+0x170/4:and;TDYN;RTdyn/8:mov;WF+0xa/8:add
sampled_long_or_sparse	+0x78	sampled	-	4a042b7983205ed0	39	1	246@0xab427:39	165@0x9a24c:31,354@0xc2241:6,171@0x9b4b3:2	RF+0xa/8:4,WF+0xa/8:2,IPADV+0x8:1,RIP+0x8/2:1,IPADV+0xa:1,RIP+0xa/1:1	IPADV+0x0;RIP+0x0/2:mov;TDYN;RTdyn/8:mov;IPADV+0x4;RIP+0x4/4:mov;WF+0xa/8:sub;WF+0xa/8:add
exact	+0x5	EECCE	b2=0x3d,b3=0x01	1a7fdca146ae9756	37	2	56@0x83e76:27,153@0x979ab:10	173@0x9ba74:15,160@0x994cf:13,144@0x95887:5,108@0x8f24b:4	RF+0xa/8:8,RF+0x0/8:5,RF+0x60/8:4,IPADV+0x2:4,RIP+0x2/2:4,WF+0x71/8:4	IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:sub;WF+0x170/4:add;TDYN;RTdyn/8:mov;WF+0xa/8:add
exact	+0x5	VVCCV	b2=0x3d,b3=0x01	3edd8ba62aebf90a	37	1	348@0xc0d7d:37	352@0xc1ec4:12,257@0xadbfd:7,173@0x9ba74:5,160@0x994cf:5,198@0xa037e:3,108@0x8f24b:3	RF+0x0/8:5,WF+0x170/4:5,RF+0x71/8:4,RF+0x23/4:4,WF+0x23/4:4,RF+0x81/8:3	IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:xor;WF+0x170/4:and;TDYN;RTdyn/8:mov;WF+0xa/8:add
exact	+0x5	VVCCV	b2=0x3d,b3=0x01	21bc6378a68e6b3f	33	1	74@0x86d43:33	108@0x8f24b:9,160@0x994cf:9,352@0xc1ec4:5,198@0xa037e:4,173@0x9ba74:4,144@0x95887:2	WF+0x23/4:7,RF+0x170/4:6,RF+0x0/8:4,RF+0x71/8:3,WF+0x170/4:3,RF+0x81/8:3	IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add
exact	+0x5	CCEEE	b0=0x3d,b1=0x01	9e9da93b4e74ac3f	27	1	290@0xb4c00:27	257@0xadbfd:17,108@0x8f24b:10	RF+0xa/8:4,RF+0x0/8:2,WF+0x170/4:2,IPADV+0x0:2,RIP+0x0/2:2,WF+0x71/8:2	IPADV+0x2;RIP+0x2/2:movzx;RF+0x170/4:add;WF+0x170/4:and;TDYN;RTdyn/8:mov;WF+0xa/8:add
exact	+0x4	EEEE	-	40d777e031e9c481	20	1	248@0xac110:20	258@0xadf2c:9,168@0x9aa83:4,189@0x9e7af:2,157@0x98a9a:2,124@0x91e81:1,345@0xc02e4:1	WF+0x23/4:6,RF+0x170/4:3,RF+0x23/4:3,RF+0x81/8:2,RF+0xa/8:2,WF+0x170/4:2	IPADV+0x2;RIP+0x2/2:movzx;WF+0x170/4:xor;TDYN;RTdyn/8:mov;WF+0xa/8:add
sampled_long_or_sparse	+0x30	sampled	-	4a042b7983205ed0	15	1	210@0xa2da3:15	354@0xc2241:7,171@0x9b4b3:6,165@0x9a24c:2	RF+0xa/8:4,WF+0xa/8:2,IPADV+0x8:1,RIP+0x8/2:1,IPADV+0xa:1,RIP+0xa/1:1	IPADV+0x0;RIP+0x0/2:mov;TDYN;RTdyn/8:mov;IPADV+0x4;RIP+0x4/4:mov;WF+0xa/8:sub;WF+0xa/8:add
exact	+0x5	CCEEE	b0=0x3d,b1=0x01	b9418f3062543231	12	1	87@0x8a49e:12	257@0xadbfd:4,108@0x8f24b:4,256@0xad849:4	WF+0x170/4:7,RF+0x23/4:3,RF+0x0/8:3,RF+0xa/8:3,RF+0x81/8:2,RF+0x60/8:2	IPADV+0x2;RIP+0x2/2:movzx;WF+0x170/4:or;TDYN;RTdyn/8:mov;WF+0xa/8:add
exact	+0x5	ECCEE	b1=0x3d,b2=0x01	11582d3e2967e560	7	1	240@0xa9cf7:7	173@0x9ba74:5,108@0x8f24b:2	RF+0xa/8:4,RF+0x0/8:2,RF+0x60/8:2,IPADV+0x1:2,RIP+0x1/2:2,RF+0x194/1:2	IPADV+0x3;RIP+0x3/2:movzx;RF+0x170/4:sub;WF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add
exact	+0x5	CCCCC	b0=0xce,b1=0x13,b2=0x3d,b3=0x01,b4=0x87	3edd8ba62aebf90a	6	1	225@0xa6af9:6	144@0x95887:6	RF+0xa/8:4,RF+0x60/8:2,RF+0x194/1:2,RF+0x0/8:2,IPADV+0x2:2,RIP+0x2/2:2	IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:xor;WF+0x170/4:and;TDYN;RTdyn/8:mov;WF+0xa/8:add
exact	+0x5	CCEEC	b0=0x3d,b1=0x01,b4=0x00	23ae9031275f1981	6	1	359@0xc3406:6	108@0x8f24b:4,160@0x994cf:2	RF+0xa/8:3,RF+0x0/8:2,RF+0x23/4:2,WF+0x170/4:2,WF+0x71/8:2,WF+0x23/4:2	IPADV+0x2;RIP+0x2/2:movzx;RF+0x170/4:add;WF+0x170/4:or;TDYN;RTdyn/8:mov;WF+0xa/8:add
exact	+0x5	EEECC	b3=0x3d,b4=0x01	d2ffd3225c84d40c	6	1	357@0xc29cf:6	352@0xc1ec4:3,144@0x95887:3	RF+0xa/8:4,RF+0x60/8:2,RF+0x0/8:2,IPADV+0x3:2,RIP+0x3/2:2,WF+0x71/8:2	IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:xor;TDYN;RTdyn/8:mov;WF+0xa/8:add
exact	+0x4	EECC	b2=0x00,b3=0x00	619c7eb6bef97657	5	1	86@0x8a37f:5	310@0xb8556:4,169@0x9af18:1	RF+0x194/1:1,RF+0xa/8:1,IPADV+0x0:1,RIP+0x0/2:1,RF+0x10f/8:1,TDYN:1	IPADV+0x0;RIP+0x0/2:mov;TDYN;RTdyn/8:mov;WF+0xa/8:add
exact	+0x5	CCCCC	b0=0x3d,b1=0x3d,b2=0x01,b3=0x89,b4=0x76	41a3fc785dc722bf	5	1	187@0x9e07d:5	173@0x9ba74:5	RF+0xa/8:4,RF+0x0/8:3,IPADV+0x1:2,RIP+0x1/2:2,WF+0x71/8:2,RF+0x170/4:2	IPADV+0x3;RIP+0x3/2:movzx;RF+0x170/4:sub;WF+0x170/4:add;TDYN;RTdyn/8:mov;WF+0xa/8:add
exact	+0x5	EECCE	b2=0x3d,b3=0x01	21bc6378a68e6b3f	5	1	13@0x7aee8:5	256@0xad849:4,257@0xadbfd:1	RF+0x0/8:5,RF+0x81/8:4,RF+0x23/4:4,WF+0x23/4:4,RF+0xa/8:3,RF+0x71/8:3	IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add
exact	+0x5	EECCE	b2=0x3d,b3=0x01	f76b97432a76e62a	5	1	130@0x931d3:5	144@0x95887:4,198@0xa037e:1	RF+0x170/4:3,RF+0x0/8:3,WF+0x23/4:3,RF+0x23/4:3,WF+0x170/4:3,RF+0xa/8:3	IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:add;WF+0x170/4:or;TDYN;RTdyn/8:mov;WF+0xa/8:add
exact	+0x5	CCCCC	b0=0x3d,b1=0x01,b2=0x03,b3=0x6c,b4=0xa7	e7b2851cd9903cd7	4	1	231@0xa799b:4	198@0xa037e:4	WF+0x170/4:6,RF+0x0/8:5,WF+0x23/4:4,RF+0x194/1:4,RF+0x170/4:4,RF+0x23/4:3	IPADV+0x3;RIP+0x3/2:movzx;RF+0x170/4:sub;WF+0x170/4:and;TDYN;RTdyn/8:mov;WF+0xa/8:add
exact	+0x5	CCCCC	b0=0x3d,b1=0x01,b2=0x7e,b3=0x59,b4=0xff	841feaa99de4d722	4	1	313@0xb8b42:4	352@0xc1ec4:4	RF+0x170/4:7,WF+0x170/4:6,RF+0x23/4:5,WF+0x23/4:5,RF+0x0/8:4,RF+0x81/8:3	IPADV+0x2;RIP+0x2/2:movzx;RF+0x170/4:add;WF+0x170/4:xor;TDYN;RTdyn/8:mov;WF+0xa/8:add
exact	+0x5	CCCCC	b0=0x53,b1=0x00,b2=0x08,b3=0x3d,b4=0x01	1c7fd50b09c26f96	4	1	221@0xa5889:4	256@0xad849:4	RF+0x81/8:7,WF+0x23/4:6,RF+0x0/8:4,RF+0x23/4:3,RF+0xa/8:3,RF+0x170/4:2	IPADV+0x1;RIP+0x1/2:movzx;WF+0x170/4:xor;TDYN;RTdyn/8:mov;WF+0xa/8:add
exact	+0x5	CCCCC	b0=0x5c,b1=0xc2,b2=0xa3,b3=0x3d,b4=0x01	4d56c48c590080c0	4	1	36@0x800a1:4	108@0x8f24b:4	WF+0x170/4:5,RF+0x23/4:3,RF+0x71/8:3,WF+0x23/4:3,RF+0xa/8:3,RF+0x0/8:2	IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:sub;WF+0x170/4:xor;TDYN;RTdyn/8:mov;WF+0xa/8:add
exact	+0x5	CCCCC	b0=0xb7,b1=0xce,b2=0xc9,b3=0x3d,b4=0x01	e6f69a7aff9e25d5	4	1	267@0xafa1f:4	144@0x95887:4	WF+0x23/4:7,RF+0x23/4:5,RF+0x0/8:4,WF+0x170/4:4,RF+0x170/4:3,RF+0x194/1:3	IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:add;WF+0x170/4:add;TDYN;RTdyn/8:mov;WF+0xa/8:add
exact	+0x5	CCCCC	b0=0xd2,b1=0xbd,b2=0xb3,b3=0x3d,b4=0x01	f8cee7f7773eb2b2	4	1	214@0xa3fe9:4	257@0xadbfd:4	WF+0x170/4:7,WF+0x23/4:6,RF+0x194/1:4,RF+0x23/4:3,RF+0x0/8:3,RF+0xa/8:3	IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:add;WF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add
exact	+0x4	CCEE	b0=0x00,b1=0x00	51497f6f408ca9ed	3	1	42@0x815ea:3	169@0x9af18:2,310@0xb8556:1	RF+0x170/4:3,WF+0x23/4:3,RF+0x0/8:1,RF+0x23/4:1,WF+0x170/4:1,RF+0xa/8:1	IPADV+0x2;RIP+0x2/2:mov;TDYN;RTdyn/8:mov;WF+0xa/8:add
exact	+0x5	CCCCC	b0=0x69,b1=0x3d,b2=0x01,b3=0xb4,b4=0x4a	e7b2851cd9903cd7	3	1	9@0x79da3:3	256@0xad849:3	RF+0xa/8:3,RF+0x0/8:2,RF+0x194/1:2,WF+0x71/8:2,WF+0x0/8:1,RF+0x71/8:1	IPADV+0x3;RIP+0x3/2:movzx;RF+0x170/4:sub;WF+0x170/4:and;TDYN;RTdyn/8:mov;WF+0xa/8:add
sampled_backedge	-0x2306	sampled	-	c7d20c5ca772bc71	3	1	195@0x9fb50:3	310@0xb8556:2,86@0x8a37f:1	WF+0x170/4:7,WF+0x23/4:6,RF+0x23/4:5,RF+0xa/8:4,RF+0x170/4:4,RF+0x71/8:3	IPADV+0x2;RIP+0x2/2:movzx;RF+0x170/4:add;TDYN;RTdyn/8:mov;WF+0xa/8:add
central_or_long	+0xd	sampled	-	21bc6378a68e6b3f	2	1	69@0x85f24:2	310@0xb8556:2	RF+0xa/8:14,WF+0x23/4:6,RF+0x23/4:5,WF+0x170/4:5,IPADV+0x7:4,RIP+0x7/4:4	IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add
exact	+0x5	CCCCC	b0=0x3d,b1=0x01,b2=0xdf,b3=0x2e,b4=0xed	c7d20c5ca772bc71	2	1	31@0x7ecd2:2	352@0xc1ec4:2	RF+0x0/8:3,RF+0xa/8:3,RF+0x170/4:2,WF+0x71/8:2,WF+0x0/8:1,RF+0x194/1:1	IPADV+0x2;RIP+0x2/2:movzx;RF+0x170/4:add;TDYN;RTdyn/8:mov;WF+0xa/8:add
exact	+0x5	CCCCC	b0=0x75,b1=0xd8,b2=0x3d,b3=0x01,b4=0x5b	78d825f46447db25	2	1	136@0x9461b:2	198@0xa037e:2	RF+0xa/8:4,RF+0x0/8:3,RF+0x60/8:2,RF+0x71/8:2,IPADV+0x2:2,RIP+0x2/2:2	IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:xor;WF+0x170/4:or;TDYN;RTdyn/8:mov;WF+0xa/8:add
exact	+0x5	ECCEE	b1=0x3d,b2=0x01	7d4f38c13aca6a4e	2	1	112@0x8faec:2	160@0x994cf:1,108@0x8f24b:1	WF+0x170/4:6,RF+0x170/4:5,WF+0x23/4:5,RF+0x194/1:4,RF+0x23/4:4,RF+0x0/8:3	IPADV+0x3;RIP+0x3/2:movzx;RF+0x170/4:xor;WF+0x170/4:xor;TDYN;RTdyn/8:mov;WF+0xa/8:add
exact	+0x5	EECCE	b2=0x3d,b3=0x01	747719a0099b2aa5	2	1	209@0xa2935:2	257@0xadbfd:1,352@0xc1ec4:1	WF+0x23/4:7,RF+0x81/8:5,RF+0x23/4:4,RF+0x0/8:4,RF+0xa/8:3,RF+0x170/4:2	IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:xor;WF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add
sampled_backedge	-0x7fe6	sampled	-	42f7d981c1615153	2	1	299@0xb6bba:2	169@0x9af18:1,310@0xb8556:1	RF+0x170/4:9,RF+0x0/8:7,WF+0x170/4:5,RF+0xa/8:4,RF+0x81/8:4,RF+0x23/4:3	IPADV+0x2;RIP+0x2/2:movzx;RF+0x170/4:sub;WF+0x170/4:xor;TDYN;RTdyn/8:mov;WF+0xa/8:add
sampled_long_or_sparse	+0xd	sampled	-	51baad64143ce1c2	2	1	241@0xa9ffa:2	333@0xbd8af:1,66@0x855ff:1	RF+0xa/8:6,IPADV+0x6:1,RIP+0x6/2:1,IPADV+0x8:1,RIP+0x8/1:1,IPADV+0x0:1	IPADV+0xb;RIP+0xb/2:movzx;RF+0x170/4:add;WF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add
central_or_long	+0x2cef7	sampled	-	319f98700c785ece	1	1	175@0x9c08f:1	310@0xb8556:1	RF+0xa/8:4,RF+0x71/8:4,RF+0x23/4:3,WF+0x170/4:3,IPADV+0x0:2,RF+0x170/4:2	IPADV+0x2;RIP+0x2/2:movzx;RF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add
central_or_long	+0xd	sampled	-	78d825f46447db25	1	1	78@0x883c0:1	310@0xb8556:1	RF+0xa/8:15,WF+0x170/4:8,IPADV+0x7:4,RIP+0x7/4:4,RF+0x23/4:4,IPADV+0x0:3	IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:xor;WF+0x170/4:or;TDYN;RTdyn/8:mov;WF+0xa/8:add
exact	+0x4	CCCC	b0=0x36,b1=0x01,b2=0x00,b3=0x00	619c7eb6bef97657	1	1	323@0xbb6e6:1	310@0xb8556:1	RF+0x23/4:5,WF+0x23/4:4,WF+0x170/4:2,RF+0x81/8:1,RF+0x170/4:1,RF+0x0/8:1	IPADV+0x0;RIP+0x0/2:mov;TDYN;RTdyn/8:mov;WF+0xa/8:add
